line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,request_date,promise_date,actual_shipment_date,line_status_code,ship_from_org_id,created_date,last_update_date
1000000898,900000431,4,97181,19.26,703.74,799.7,12,13554.03,2024-09-30 02:46:00,2024-10-01 02:46:00,,AWAITING_SHIPPING,2,2024-09-18 02:46:00,2024-09-18 02:46:00
1000000899,900000431,5,22421,6.68,4501.38,5001.53,10,30069.22,2024-09-22 02:46:00,2024-09-25 02:46:00,,INVOICED,4,2024-09-18 02:46:00,2024-09-18 02:46:00
1000000900,900000432,1,95739,7.18,6065.66,6065.66,0,43551.44,2025-07-15 17:26:00,2025-07-17 17:26:00,,SHIPPED,5,2025-07-07 17:26:00,2025-07-07 17:26:00
1000000901,900000432,2,45411,6.09,7851.69,7851.69,0,47816.79,2025-07-20 17:26:00,2025-07-23 17:26:00,,INVOICED,3,2025-07-07 17:26:00,2025-07-07 17:26:00
1000000902,900000432,3,36543,19.41,5210.48,5789.42,10,101135.42,2025-07-13 17:26:00,2025-07-15 17:26:00,,INVOICED,5,2025-07-07 17:26:00,2025-07-07 17:26:00
1000000903,900000432,4,19759,1.12,5789.52,5789.52,0,6484.26,2025-07-18 17:26:00,2025-07-21 17:26:00,,INVOICED,3,2025-07-07 17:26:00,2025-07-07 17:26:00
1000000904,900000433,1,17688,14.78,5210.22,5920.7,12,77007.05,2025-03-27 10:06:00,2025-03-29 10:06:00,,AWAITING_SHIPPING,3,2025-03-16 10:06:00,2025-03-16 10:06:00
1000000905,900000433,2,17145,9.23,3311.82,3311.82,0,30568.1,2025-03-22 10:06:00,2025-03-23 10:06:00,,AWAITING_SHIPPING,5,2025-03-16 10:06:00,2025-03-16 10:06:00
1000000906,900000433,3,73600,15.89,8030.59,8922.88,10,127606.08,2025-03-22 10:06:00,2025-03-22 10:06:00,,SHIPPED,1,2025-03-16 10:06:00,2025-03-16 10:06:00
1000000907,900000434,1,25520,17.1,4278.4,4650.44,8,73160.64,2026-02-17 10:35:00,2026-02-17 10:35:00,,SHIPPED,1,2026-02-07 10:35:00,2026-02-07 10:35:00
1000000908,900000434,2,36572,13.48,5089.74,5783.79,12,68609.7,2026-02-15 10:35:00,2026-02-18 10:35:00,,INVOICED,1,2026-02-07 10:35:00,2026-02-07 10:35:00
1000000909,900000435,1,75827,11.09,3580.12,3977.91,10,39703.53,2024-11-03 19:44:00,2024-11-06 19:44:00,,SHIPPED,2,2024-10-30 19:44:00,2024-10-30 19:44:00
1000000910,900000436,1,30890,7.22,4516.17,4516.17,0,32606.75,2025-08-27 11:32:00,2025-08-27 11:32:00,,INVOICED,5,2025-08-21 11:32:00,2025-08-21 11:32:00
1000000911,900000436,2,41454,4.47,2707.54,3008.38,10,12102.7,2025-08-27 11:32:00,2025-08-27 11:32:00,,INVOICED,4,2025-08-21 11:32:00,2025-08-21 11:32:00
1000000912,900000437,1,39194,2.14,3536.46,3536.46,0,7568.02,2024-08-08 22:41:00,2024-08-08 22:41:00,,INVOICED,5,2024-07-30 22:41:00,2024-07-30 22:41:00
1000000913,900000438,1,93713,18.52,777.95,818.89,5,14407.63,2026-03-17 04:28:00,2026-03-17 04:28:00,,SHIPPED,4,2026-03-09 04:28:00,2026-03-09 04:28:00
1000000914,900000439,1,10886,10.11,6574.06,7145.72,8,66463.75,2025-04-22 06:51:00,2025-04-23 06:51:00,,SHIPPED,1,2025-04-12 06:51:00,2025-04-12 06:51:00
1000000915,900000440,1,57565,12.59,5463.86,5938.98,8,68790.0,2025-06-04 03:01:00,2025-06-05 03:01:00,,AWAITING_SHIPPING,1,2025-05-23 03:01:00,2025-05-23 03:01:00
1000000916,900000441,1,46471,9.03,1661.34,1805.8,8,15001.9,2024-12-09 22:26:00,2024-12-11 22:26:00,,AWAITING_SHIPPING,3,2024-12-01 22:26:00,2024-12-01 22:26:00
1000000917,900000442,1,74876,18.21,1957.16,2127.35,8,35639.88,2025-08-30 04:26:00,2025-08-31 04:26:00,,INVOICED,2,2025-08-27 04:26:00,2025-08-27 04:26:00
1000000918,900000442,2,46537,9.79,8263.96,8982.56,8,80904.17,2025-09-01 04:26:00,2025-09-02 04:26:00,,AWAITING_SHIPPING,2,2025-08-27 04:26:00,2025-08-27 04:26:00
1000000919,900000442,3,73249,14.27,1029.42,1050.43,2,14689.82,2025-09-08 04:26:00,2025-09-10 04:26:00,,INVOICED,5,2025-08-27 04:26:00,2025-08-27 04:26:00
1000000920,900000443,1,97083,11.23,8281.56,8281.56,0,93001.92,2024-12-21 00:47:00,2024-12-22 00:47:00,,AWAITING_SHIPPING,1,2024-12-11 00:47:00,2024-12-11 00:47:00
1000000921,900000443,2,58508,19.47,9141.87,9936.81,8,177992.21,2024-12-15 00:47:00,2024-12-15 00:47:00,,AWAITING_SHIPPING,2,2024-12-11 00:47:00,2024-12-11 00:47:00
1000000922,900000444,1,69362,19.93,8001.13,8001.13,0,159462.52,2025-04-29 16:28:00,2025-05-02 16:28:00,,SHIPPED,3,2025-04-24 16:28:00,2025-04-24 16:28:00
1000000923,900000444,2,53538,17.06,6704.47,7618.72,12,114378.26,2025-05-02 16:28:00,2025-05-04 16:28:00,,SHIPPED,1,2025-04-24 16:28:00,2025-04-24 16:28:00
1000000924,900000444,3,80995,12.9,9274.94,9274.94,0,119646.73,2025-04-28 16:28:00,2025-04-29 16:28:00,,AWAITING_SHIPPING,2,2025-04-24 16:28:00,2025-04-24 16:28:00
1000000925,900000444,4,84157,15.91,7351.99,7738.94,5,116970.16,2025-04-30 16:28:00,2025-05-01 16:28:00,,INVOICED,4,2025-04-24 16:28:00,2025-04-24 16:28:00
1000000926,900000445,1,10475,10.77,6891.95,7657.72,10,74226.3,2024-10-06 06:21:00,2024-10-06 06:21:00,,AWAITING_SHIPPING,4,2024-10-05 06:21:00,2024-10-05 06:21:00
1000000927,900000445,2,64263,6.36,7321.65,7471.07,2,46565.69,2024-10-12 06:21:00,2024-10-12 06:21:00,,AWAITING_SHIPPING,5,2024-10-05 06:21:00,2024-10-05 06:21:00
1000000928,900000445,3,73959,10.64,3233.39,3403.57,5,34403.27,2024-10-10 06:21:00,2024-10-12 06:21:00,,AWAITING_SHIPPING,2,2024-10-05 06:21:00,2024-10-05 06:21:00
1000000929,900000445,4,37841,3.15,1857.78,2064.2,10,5852.01,2024-10-13 06:21:00,2024-10-16 06:21:00,,SHIPPED,5,2024-10-05 06:21:00,2024-10-05 06:21:00
1000000930,900000445,5,76099,19.1,7780.19,7780.19,0,148601.63,2024-10-15 06:21:00,2024-10-15 06:21:00,,INVOICED,1,2024-10-05 06:21:00,2024-10-05 06:21:00
1000000931,900000446,1,70251,1.18,3506.83,3506.83,0,4138.06,2025-11-21 09:50:00,2025-11-21 09:50:00,,AWAITING_SHIPPING,5,2025-11-17 09:50:00,2025-11-17 09:50:00
1000000932,900000446,2,93523,13.52,1739.39,1890.64,8,23516.55,2025-11-22 09:50:00,2025-11-23 09:50:00,,SHIPPED,2,2025-11-17 09:50:00,2025-11-17 09:50:00
1000000933,900000447,1,37106,11.48,4307.75,4395.66,2,49452.97,2024-06-29 00:42:00,2024-06-30 00:42:00,,AWAITING_SHIPPING,3,2024-06-21 00:42:00,2024-06-21 00:42:00
1000000934,900000447,2,18943,3.13,4082.27,4082.27,0,12777.51,2024-06-30 00:42:00,2024-07-01 00:42:00,,SHIPPED,1,2024-06-21 00:42:00,2024-06-21 00:42:00
1000000935,900000448,1,39004,5.22,3588.48,3900.52,8,18731.87,2024-07-03 02:34:00,2024-07-05 02:34:00,,AWAITING_SHIPPING,5,2024-06-22 02:34:00,2024-06-22 02:34:00
1000000936,900000449,1,98541,15.85,2212.52,2328.97,5,35068.44,2025-08-04 03:53:00,2025-08-06 03:53:00,,INVOICED,3,2025-07-27 03:53:00,2025-07-27 03:53:00
1000000937,900000450,1,25726,3.13,4523.99,4917.38,8,14160.09,2025-12-14 04:27:00,2025-12-17 04:27:00,,SHIPPED,5,2025-12-13 04:27:00,2025-12-13 04:27:00
1000000938,900000450,2,46774,4.07,7186.15,8166.08,12,29247.63,2025-12-21 04:27:00,2025-12-23 04:27:00,,AWAITING_SHIPPING,4,2025-12-13 04:27:00,2025-12-13 04:27:00
1000000939,900000450,3,89180,17.82,6510.28,6510.28,0,116013.19,2025-12-22 04:27:00,2025-12-24 04:27:00,,AWAITING_SHIPPING,4,2025-12-13 04:27:00,2025-12-13 04:27:00
1000000940,900000451,1,51305,1.35,3976.83,4322.64,8,5368.72,2025-03-23 13:00:00,2025-03-26 13:00:00,,AWAITING_SHIPPING,4,2025-03-18 13:00:00,2025-03-18 13:00:00
1000000941,900000452,1,94538,19.12,6140.98,6140.98,0,117415.54,2025-01-02 01:52:00,2025-01-04 01:52:00,,AWAITING_SHIPPING,5,2024-12-26 01:52:00,2024-12-26 01:52:00
1000000942,900000453,1,55407,15.12,4556.06,4556.06,0,68887.63,2025-10-12 13:40:00,2025-10-12 13:40:00,,INVOICED,3,2025-10-08 13:40:00,2025-10-08 13:40:00
1000000943,900000453,2,42417,18.6,4720.26,4968.69,5,87796.84,2025-10-10 13:40:00,2025-10-10 13:40:00,,SHIPPED,4,2025-10-08 13:40:00,2025-10-08 13:40:00
1000000944,900000454,1,16257,10.11,2457.47,2671.16,8,24845.02,2025-03-13 14:36:00,2025-03-14 14:36:00,,SHIPPED,5,2025-03-04 14:36:00,2025-03-04 14:36:00
1000000945,900000455,1,85884,11.9,5236.07,5691.38,8,62309.23,2024-05-13 21:19:00,2024-05-13 21:19:00,,INVOICED,2,2024-05-03 21:19:00,2024-05-03 21:19:00
1000000946,900000455,2,41249,9.21,167.46,182.02,8,1542.31,2024-05-11 21:19:00,2024-05-11 21:19:00,,SHIPPED,5,2024-05-03 21:19:00,2024-05-03 21:19:00
1000000947,900000455,3,34334,17.31,3027.82,3291.11,8,52411.56,2024-05-08 21:19:00,2024-05-08 21:19:00,,AWAITING_SHIPPING,5,2024-05-03 21:19:00,2024-05-03 21:19:00
1000000948,900000456,1,67212,6.57,8665.76,9121.85,5,56934.04,2024-11-23 20:23:00,2024-11-25 20:23:00,,AWAITING_SHIPPING,5,2024-11-14 20:23:00,2024-11-14 20:23:00
1000000949,900000456,2,82391,17.9,2241.9,2547.61,12,40130.01,2024-11-24 20:23:00,2024-11-27 20:23:00,,AWAITING_SHIPPING,3,2024-11-14 20:23:00,2024-11-14 20:23:00
1000000950,900000457,1,68763,18.79,708.17,722.62,2,13306.51,2025-05-07 10:35:00,2025-05-08 10:35:00,,AWAITING_SHIPPING,4,2025-04-30 10:35:00,2025-04-30 10:35:00
1000000951,900000457,2,92977,13.39,2097.66,2383.7,12,28087.67,2025-05-09 10:35:00,2025-05-09 10:35:00,,INVOICED,4,2025-04-30 10:35:00,2025-04-30 10:35:00
1000000952,900000457,3,10974,18.72,8122.46,8122.46,0,152052.45,2025-05-12 10:35:00,2025-05-12 10:35:00,,SHIPPED,2,2025-04-30 10:35:00,2025-04-30 10:35:00
1000000953,900000458,1,95446,16.08,4022.15,4233.84,5,64676.17,2025-04-22 14:53:00,2025-04-23 14:53:00,,AWAITING_SHIPPING,1,2025-04-12 14:53:00,2025-04-12 14:53:00
1000000954,900000458,2,72051,8.53,5384.54,5384.54,0,45930.13,2025-04-21 14:53:00,2025-04-24 14:53:00,,AWAITING_SHIPPING,1,2025-04-12 14:53:00,2025-04-12 14:53:00
1000000955,900000458,3,26328,1.26,8260.2,8694.95,5,10407.85,2025-04-18 14:53:00,2025-04-19 14:53:00,,AWAITING_SHIPPING,3,2025-04-12 14:53:00,2025-04-12 14:53:00
1000000956,900000458,4,11281,13.69,4791.83,4791.83,0,65600.15,2025-04-21 14:53:00,2025-04-23 14:53:00,,SHIPPED,5,2025-04-12 14:53:00,2025-04-12 14:53:00
1000000957,900000458,5,27020,11.06,539.29,567.67,5,5964.55,2025-04-16 14:53:00,2025-04-16 14:53:00,,INVOICED,3,2025-04-12 14:53:00,2025-04-12 14:53:00
1000000958,900000459,1,20248,1.65,8271.58,9399.52,12,13648.11,2024-10-11 18:33:00,2024-10-14 18:33:00,,AWAITING_SHIPPING,3,2024-10-07 18:33:00,2024-10-07 18:33:00
1000000959,900000460,1,72557,8.63,4704.23,4951.82,5,40597.5,2024-06-22 07:10:00,2024-06-23 07:10:00,,INVOICED,2,2024-06-11 07:10:00,2024-06-11 07:10:00
1000000960,900000460,2,72267,14.12,4130.51,4130.51,0,58322.8,2024-06-16 07:10:00,2024-06-17 07:10:00,,INVOICED,2,2024-06-11 07:10:00,2024-06-11 07:10:00
1000000961,900000461,1,74633,10.0,4733.04,5258.93,10,47330.4,2026-02-08 03:45:00,2026-02-09 03:45:00,,INVOICED,3,2026-02-06 03:45:00,2026-02-06 03:45:00
1000000962,900000462,1,79610,14.2,1989.34,2556.99,22.2,28248.63,2025-02-10 01:17:00,2025-02-10 01:17:00,,AWAITING_SHIPPING,5,2025-01-31 01:17:00,2025-01-31 01:17:00
1000000963,900000462,2,84360,13.71,4407.91,4497.87,2,60432.45,2025-02-12 01:17:00,2025-02-14 01:17:00,,INVOICED,2,2025-01-31 01:17:00,2025-01-31 01:17:00
1000000964,900000463,1,32850,12.28,2273.72,2526.36,10,27921.28,2025-10-03 09:19:00,2025-10-04 09:19:00,,AWAITING_SHIPPING,1,2025-09-23 09:19:00,2025-09-23 09:19:00
1000000965,900000464,1,48647,1.71,938.06,938.06,0,1604.08,2024-11-08 06:59:00,2024-11-08 06:59:00,,SHIPPED,4,2024-11-05 06:59:00,2024-11-05 06:59:00
1000000966,900000464,2,26798,3.0,9846.81,9846.81,0,29540.43,2024-11-06 06:59:00,2024-11-07 06:59:00,,SHIPPED,3,2024-11-05 06:59:00,2024-11-05 06:59:00
1000000967,900000465,1,41940,8.84,5422.26,5532.92,2,47932.78,2024-08-20 22:33:00,2024-08-23 22:33:00,,INVOICED,2,2024-08-11 22:33:00,2024-08-11 22:33:00
1000000968,900000465,2,39023,15.09,7510.18,8344.64,10,113328.62,2024-08-15 22:33:00,2024-08-17 22:33:00,,SHIPPED,3,2024-08-11 22:33:00,2024-08-11 22:33:00
1000000969,900000466,1,53629,10.43,716.16,716.16,0,7469.55,2025-07-06 15:40:00,2025-07-07 15:40:00,,INVOICED,5,2025-06-28 15:40:00,2025-06-28 15:40:00
1000000970,900000467,1,51814,3.98,6148.36,6148.36,0,24470.47,2024-11-06 00:59:00,2024-11-09 00:59:00,,SHIPPED,1,2024-10-26 00:59:00,2024-10-26 00:59:00
1000000971,900000467,2,75015,1.29,4190.72,4190.72,0,5406.03,2024-11-07 00:59:00,2024-11-10 00:59:00,,AWAITING_SHIPPING,5,2024-10-26 00:59:00,2024-10-26 00:59:00
1000000972,900000468,1,17775,1.2,7986.19,9075.22,12,9583.43,2025-05-28 07:36:00,2025-05-30 07:36:00,,SHIPPED,3,2025-05-26 07:36:00,2025-05-26 07:36:00
1000000973,900000469,1,59089,8.71,8064.61,8064.61,0,70242.75,2024-05-16 21:18:00,2024-05-18 21:18:00,,INVOICED,4,2024-05-09 21:18:00,2024-05-09 21:18:00
1000000974,900000469,2,37908,12.42,7053.57,7053.57,0,87605.34,2024-05-20 21:18:00,2024-05-20 21:18:00,,SHIPPED,2,2024-05-09 21:18:00,2024-05-09 21:18:00
1000000975,900000469,3,70053,15.42,8074.13,8971.26,10,124503.08,2024-05-21 21:18:00,2024-05-24 21:18:00,,SHIPPED,3,2024-05-09 21:18:00,2024-05-09 21:18:00
1000000976,900000469,4,33679,16.05,2702.29,2702.29,0,43371.75,2024-05-18 21:18:00,2024-05-19 21:18:00,,SHIPPED,4,2024-05-09 21:18:00,2024-05-09 21:18:00
1000000977,900000469,5,62462,1.41,2024.13,2024.13,0,2854.02,2024-05-16 21:18:00,2024-05-19 21:18:00,,INVOICED,4,2024-05-09 21:18:00,2024-05-09 21:18:00
1000000978,900000470,1,62289,8.04,9652.64,9652.64,0,77607.23,2025-04-14 09:05:00,2025-04-14 09:05:00,,AWAITING_SHIPPING,4,2025-04-08 09:05:00,2025-04-08 09:05:00
1000000979,900000470,2,96039,9.65,8402.69,9548.51,12,81085.96,2025-04-19 09:05:00,2025-04-21 09:05:00,,INVOICED,2,2025-04-08 09:05:00,2025-04-08 09:05:00
1000000980,900000471,1,89211,13.83,3733.62,3930.13,5,51635.96,2025-03-21 05:32:00,2025-03-24 05:32:00,,INVOICED,5,2025-03-09 05:32:00,2025-03-09 05:32:00
1000000981,900000472,1,28049,6.53,4718.0,4718.0,0,30808.54,2026-03-01 00:14:00,2026-03-01 00:14:00,,SHIPPED,3,2026-02-19 00:14:00,2026-02-19 00:14:00
1000000982,900000473,1,60047,9.67,9607.34,9803.41,2,92902.98,2025-07-26 09:08:00,2025-07-26 09:08:00,,SHIPPED,1,2025-07-15 09:08:00,2025-07-15 09:08:00
1000000983,900000473,2,78576,9.53,1766.57,1766.57,0,16835.41,2025-07-20 09:08:00,2025-07-22 09:08:00,,SHIPPED,5,2025-07-15 09:08:00,2025-07-15 09:08:00
1000000984,900000474,1,62855,5.65,6735.9,7654.43,12,38057.83,2024-12-06 01:11:00,2024-12-06 01:11:00,,INVOICED,2,2024-11-26 01:11:00,2024-11-26 01:11:00
1000000985,900000474,2,39682,8.72,4007.2,4452.45,10,34942.78,2024-11-30 01:11:00,2024-12-03 01:11:00,,AWAITING_SHIPPING,5,2024-11-26 01:11:00,2024-11-26 01:11:00
1000000986,900000475,1,90706,8.23,579.13,579.13,0,4766.24,2024-09-04 03:39:00,2024-09-05 03:39:00,,INVOICED,2,2024-08-31 03:39:00,2024-08-31 03:39:00
1000000987,900000476,1,49382,12.42,8602.33,8777.89,2,106840.94,2024-10-14 10:21:00,2024-10-16 10:21:00,,AWAITING_SHIPPING,1,2024-10-09 10:21:00,2024-10-09 10:21:00
1000000988,900000477,1,82274,7.25,8922.97,9392.6,5,64691.53,2024-08-27 00:06:00,2024-08-27 00:06:00,,AWAITING_SHIPPING,3,2024-08-23 00:06:00,2024-08-23 00:06:00
1000000989,900000478,1,37780,19.83,8888.67,8888.67,0,176262.33,2025-09-02 21:26:00,2025-09-04 21:26:00,,AWAITING_SHIPPING,3,2025-08-24 21:26:00,2025-08-24 21:26:00
1000000990,900000478,2,18329,13.06,3990.46,4337.46,8,52115.41,2025-08-31 21:26:00,2025-09-03 21:26:00,,INVOICED,2,2025-08-24 21:26:00,2025-08-24 21:26:00
1000000991,900000479,1,77001,9.17,7479.95,8311.06,10,68591.14,2025-04-19 03:44:00,2025-04-22 03:44:00,,INVOICED,1,2025-04-17 03:44:00,2025-04-17 03:44:00
1000000992,900000479,2,42094,15.41,7451.32,7843.49,5,114824.84,2025-04-26 03:44:00,2025-04-28 03:44:00,,AWAITING_SHIPPING,3,2025-04-17 03:44:00,2025-04-17 03:44:00
1000000993,900000480,1,53017,14.72,6807.57,7735.87,12,100207.43,2024-05-29 03:19:00,2024-06-01 03:19:00,,AWAITING_SHIPPING,2,2024-05-22 03:19:00,2024-05-22 03:19:00
1000000994,900000481,1,75078,14.9,2011.09,2185.97,8,29965.24,2025-07-14 02:59:00,2025-07-17 02:59:00,,INVOICED,2,2025-07-13 02:59:00,2025-07-13 02:59:00
1000000995,900000481,2,41443,17.73,3418.7,3488.47,2,60613.55,2025-07-23 02:59:00,2025-07-23 02:59:00,,AWAITING_SHIPPING,3,2025-07-13 02:59:00,2025-07-13 02:59:00
1000000996,900000481,3,28636,14.89,6361.26,6361.26,0,94719.16,2025-07-23 02:59:00,2025-07-24 02:59:00,,SHIPPED,1,2025-07-13 02:59:00,2025-07-13 02:59:00
1000000997,900000481,4,76190,17.98,6297.8,6845.43,8,113234.44,2025-07-19 02:59:00,2025-07-22 02:59:00,,AWAITING_SHIPPING,3,2025-07-13 02:59:00,2025-07-13 02:59:00
1000000998,900000481,5,87895,10.46,3594.59,3907.16,8,37599.41,2025-07-21 02:59:00,2025-07-22 02:59:00,,AWAITING_SHIPPING,2,2025-07-13 02:59:00,2025-07-13 02:59:00
1000000999,900000482,1,54748,2.02,5839.68,5839.68,0,11796.15,2025-10-27 09:54:00,2025-10-27 09:54:00,,SHIPPED,2,2025-10-21 09:54:00,2025-10-21 09:54:00
1000001000,900000482,2,86154,1.87,4063.85,4063.85,0,7599.4,2025-11-01 09:54:00,2025-11-03 09:54:00,,AWAITING_SHIPPING,1,2025-10-21 09:54:00,2025-10-21 09:54:00
1000001001,900000483,1,93705,14.96,5910.91,6222.01,5,88427.21,2025-02-20 08:02:00,2025-02-23 08:02:00,,AWAITING_SHIPPING,4,2025-02-16 08:02:00,2025-02-16 08:02:00
1000001002,900000483,2,85122,13.58,2818.41,2818.41,0,38274.01,2025-02-18 08:02:00,2025-02-21 08:02:00,,INVOICED,2,2025-02-16 08:02:00,2025-02-16 08:02:00
1000001003,900000484,1,28388,1.46,2977.21,3037.97,2,4346.73,2025-03-07 11:15:00,2025-03-10 11:15:00,,SHIPPED,2,2025-03-03 11:15:00,2025-03-03 11:15:00
1000001004,900000484,2,14998,17.17,2923.05,3076.9,5,50188.77,2025-03-10 11:15:00,2025-03-13 11:15:00,,AWAITING_SHIPPING,4,2025-03-03 11:15:00,2025-03-03 11:15:00
1000001005,900000484,3,79253,16.02,622.11,706.94,12,9966.2,2025-03-09 11:15:00,2025-03-12 11:15:00,,SHIPPED,5,2025-03-03 11:15:00,2025-03-03 11:15:00
1000001006,900000484,4,17859,12.75,816.76,816.76,0,10413.69,2025-03-14 11:15:00,2025-03-14 11:15:00,,AWAITING_SHIPPING,4,2025-03-03 11:15:00,2025-03-03 11:15:00
1000001007,900000485,1,10281,6.01,8196.49,8196.49,0,49260.9,2026-03-28 14:40:00,2026-03-31 14:40:00,,AWAITING_SHIPPING,1,2026-03-26 14:40:00,2026-03-26 14:40:00
1000001008,900000486,1,72219,13.06,571.97,621.71,8,7469.93,2025-04-27 21:54:00,2025-04-28 21:54:00,,AWAITING_SHIPPING,2,2025-04-15 21:54:00,2025-04-15 21:54:00
1000001009,900000486,2,43847,19.18,6883.06,6883.06,0,132017.09,2025-04-27 21:54:00,2025-04-27 21:54:00,,INVOICED,5,2025-04-15 21:54:00,2025-04-15 21:54:00
1000001010,900000486,3,20364,18.73,8444.82,8444.82,0,158171.48,2025-04-27 21:54:00,2025-04-30 21:54:00,,INVOICED,1,2025-04-15 21:54:00,2025-04-15 21:54:00
1000001011,900000487,1,93335,7.65,5802.68,6108.08,5,44390.5,2025-01-20 15:34:00,2025-01-22 15:34:00,,AWAITING_SHIPPING,4,2025-01-11 15:34:00,2025-01-11 15:34:00
1000001012,900000488,1,60859,14.2,7058.69,7202.75,2,100233.4,2025-05-22 09:32:00,2025-05-24 09:32:00,,AWAITING_SHIPPING,4,2025-05-09 09:32:00,2025-05-09 09:32:00
1000001013,900000488,2,44739,5.27,1660.86,1694.75,2,8752.73,2025-05-20 09:32:00,2025-05-20 09:32:00,,AWAITING_SHIPPING,1,2025-05-09 09:32:00,2025-05-09 09:32:00
1000001014,900000489,1,76696,6.53,3996.11,3996.11,0,26094.6,2025-04-20 02:17:00,2025-04-21 02:17:00,,INVOICED,1,2025-04-12 02:17:00,2025-04-12 02:17:00
1000001015,900000489,2,35298,7.1,6287.72,6986.35,10,44642.81,2025-04-20 02:17:00,2025-04-20 02:17:00,,INVOICED,1,2025-04-12 02:17:00,2025-04-12 02:17:00
1000001016,900000489,3,36218,11.94,674.05,674.05,0,8048.16,2025-04-22 02:17:00,2025-04-23 02:17:00,,SHIPPED,3,2025-04-12 02:17:00,2025-04-12 02:17:00
1000001017,900000490,1,28331,1.77,3030.96,3190.48,5,5364.8,2024-08-22 13:54:00,2024-08-23 13:54:00,,SHIPPED,4,2024-08-10 13:54:00,2024-08-10 13:54:00
1000001018,900000491,1,43568,11.65,4232.84,4703.15,10,49312.59,2025-09-24 13:27:00,2025-09-26 13:27:00,,AWAITING_SHIPPING,1,2025-09-20 13:27:00,2025-09-20 13:27:00
1000001019,900000491,2,54705,9.4,8250.42,8684.65,5,77553.95,2025-09-25 13:27:00,2025-09-28 13:27:00,,SHIPPED,2,2025-09-20 13:27:00,2025-09-20 13:27:00
1000001020,900000492,1,39601,8.9,2809.66,3192.79,12,25005.97,2025-01-15 15:17:00,2025-01-17 15:17:00,,AWAITING_SHIPPING,5,2025-01-04 15:17:00,2025-01-04 15:17:00
1000001021,900000492,2,40785,5.74,1683.11,1870.12,10,9661.05,2025-01-07 15:17:00,2025-01-10 15:17:00,,INVOICED,2,2025-01-04 15:17:00,2025-01-04 15:17:00
1000001022,900000493,1,78128,5.23,6444.7,6444.7,0,33705.78,2025-12-12 22:19:00,2025-12-13 22:19:00,,SHIPPED,3,2025-12-09 22:19:00,2025-12-09 22:19:00
1000001023,900000493,2,72236,6.35,9834.14,9834.14,0,62446.79,2025-12-11 22:19:00,2025-12-12 22:19:00,,SHIPPED,1,2025-12-09 22:19:00,2025-12-09 22:19:00
1000001024,900000494,1,30257,8.64,7468.52,8298.36,10,64528.01,2024-10-03 04:14:00,2024-10-05 04:14:00,,AWAITING_SHIPPING,5,2024-09-26 04:14:00,2024-09-26 04:14:00
1000001025,900000494,2,69331,9.83,2593.12,2593.12,0,25490.37,2024-10-04 04:14:00,2024-10-06 04:14:00,,INVOICED,2,2024-09-26 04:14:00,2024-09-26 04:14:00
1000001026,900000495,1,18049,17.09,1597.77,1630.38,2,27305.89,2025-10-28 06:35:00,2025-10-31 06:35:00,,AWAITING_SHIPPING,5,2025-10-24 06:35:00,2025-10-24 06:35:00
1000001027,900000496,1,87902,18.0,4598.0,4598.0,0,82764.0,2024-04-26 21:23:00,2024-04-27 21:23:00,,INVOICED,3,2024-04-16 21:23:00,2024-04-16 21:23:00
1000001028,900000497,1,78743,2.01,1464.0,1493.88,2,2942.64,2024-06-22 06:29:00,2024-06-24 06:29:00,,SHIPPED,5,2024-06-16 06:29:00,2024-06-16 06:29:00
1000001029,900000498,1,66176,8.78,2791.55,2791.55,0,24509.81,2024-09-19 08:37:00,2024-09-21 08:37:00,,AWAITING_SHIPPING,4,2024-09-08 08:37:00,2024-09-08 08:37:00
1000001030,900000498,2,88092,11.76,6309.45,6309.45,0,74199.13,2024-09-10 08:37:00,2024-09-11 08:37:00,,SHIPPED,5,2024-09-08 08:37:00,2024-09-08 08:37:00
1000001031,900000499,1,20529,1.41,652.47,652.47,0,919.98,2025-02-22 12:13:00,2025-02-25 12:13:00,,AWAITING_SHIPPING,5,2025-02-16 12:13:00,2025-02-16 12:13:00
1000001032,900000499,2,99864,18.17,2865.25,2923.72,2,52061.59,2025-02-22 12:13:00,2025-02-25 12:13:00,,SHIPPED,2,2025-02-16 12:13:00,2025-02-16 12:13:00
1000001033,900000500,1,23623,14.34,4965.91,5517.68,10,71211.15,2025-04-24 01:12:00,2025-04-24 01:12:00,,AWAITING_SHIPPING,3,2025-04-12 01:12:00,2025-04-12 01:12:00
1000001034,900000500,2,34540,13.41,1177.05,1201.07,2,15784.24,2025-04-21 01:12:00,2025-04-22 01:12:00,,SHIPPED,3,2025-04-12 01:12:00,2025-04-12 01:12:00
1000001035,900000501,1,67602,6.49,3924.75,3924.75,0,25471.63,2024-12-11 01:29:00,2024-12-12 01:29:00,,SHIPPED,2,2024-12-01 01:29:00,2024-12-01 01:29:00
1000001036,900000502,1,38154,1.29,6891.95,7831.76,12,8890.62,2026-03-23 15:04:00,2026-03-26 15:04:00,,AWAITING_SHIPPING,4,2026-03-16 15:04:00,2026-03-16 15:04:00
1000001037,900000502,2,57175,15.72,6629.9,7533.98,12,104222.03,2026-03-24 15:04:00,2026-03-26 15:04:00,,SHIPPED,3,2026-03-16 15:04:00,2026-03-16 15:04:00
