link_id,customer_trx_line_id,order_line_id,delivery_detail_id,link_type,match_status,created_date,last_update_date
1400001163,1300001163,1000001404,1100001275,DELIVERY_TO_INVOICE,FULL,2024-07-10 10:31:00,2024-07-10 10:31:00
1400001164,1300001164,1000001405,1100001276,DELIVERY_TO_INVOICE,FULL,2024-07-10 10:31:00,2024-07-10 10:31:00
1400001165,1300001165,1000001407,1100001278,DELIVERY_TO_INVOICE,FULL,2025-05-30 09:27:00,2025-05-30 09:27:00
1400001166,1300001166,1000001408,1100001279,DELIVERY_TO_INVOICE,FULL,2025-05-30 09:27:00,2025-05-30 09:27:00
1400001167,1300001167,1000001410,1100001280,DELIVERY_TO_INVOICE,FULL,2025-01-22 15:20:00,2025-01-22 15:20:00
1400001168,1300001168,1000001411,1100001281,DELIVERY_TO_INVOICE,FULL,2025-01-22 15:20:00,2025-01-22 15:20:00
1400001169,1300001169,1000001412,1100001282,DELIVERY_TO_INVOICE,FULL,2025-01-22 15:20:00,2025-01-22 15:20:00
1400001170,1300001170,1000001413,1100001283,DELIVERY_TO_INVOICE,FULL,2025-12-15 16:07:00,2025-12-15 16:07:00
1400001171,1300001171,1000001414,1100001284,DELIVERY_TO_INVOICE,FULL,2025-12-15 16:07:00,2025-12-15 16:07:00
1400001172,1300001172,1000001415,1100001285,DELIVERY_TO_INVOICE,FULL,2025-12-15 16:07:00,2025-12-15 16:07:00
1400001173,1300001173,1000001418,1100001286,DELIVERY_TO_INVOICE,FULL,2025-11-07 18:52:00,2025-11-07 18:52:00
1400001174,1300001174,1000001419,1100001287,DELIVERY_TO_INVOICE,FULL,2025-11-26 08:48:00,2025-11-26 08:48:00
1400001175,1300001175,1000001423,1100001288,DELIVERY_TO_INVOICE,FULL,2024-04-15 20:47:00,2024-04-15 20:47:00
1400001176,1300001176,1000001424,1100001289,DELIVERY_TO_INVOICE,FULL,2025-12-02 13:43:00,2025-12-02 13:43:00
1400001177,1300001177,1000001425,1100001290,DELIVERY_TO_INVOICE,FULL,2025-12-02 13:43:00,2025-12-02 13:43:00
1400001178,1300001178,1000001426,1100001291,DELIVERY_TO_INVOICE,FULL,2024-12-14 13:54:00,2024-12-14 13:54:00
1400001179,1300001179,1000001427,1100001292,DELIVERY_TO_INVOICE,FULL,2024-12-14 13:54:00,2024-12-14 13:54:00
1400001180,1300001180,1000001428,1100001293,DELIVERY_TO_INVOICE,FULL,2026-02-13 12:42:00,2026-02-13 12:42:00
1400001181,1300001181,1000001430,1100001295,DELIVERY_TO_INVOICE,FULL,2025-05-05 16:48:00,2025-05-05 16:48:00
1400001182,1300001182,1000001431,1100001296,DELIVERY_TO_INVOICE,FULL,2024-08-26 05:18:00,2024-08-26 05:18:00
1400001183,1300001183,1000001432,1100001297,DELIVERY_TO_INVOICE,FULL,2024-08-26 05:18:00,2024-08-26 05:18:00
1400001184,1300001184,1000001433,1100001298,DELIVERY_TO_INVOICE,FULL,2024-08-26 05:18:00,2024-08-26 05:18:00
1400001185,1300001185,1000001434,1100001299,DELIVERY_TO_INVOICE,FULL,2025-06-25 03:27:00,2025-06-25 03:27:00
1400001186,1300001186,1000001435,1100001300,DELIVERY_TO_INVOICE,FULL,2025-06-25 03:27:00,2025-06-25 03:27:00
1400001187,1300001187,1000001437,1100001302,DELIVERY_TO_INVOICE,FULL,2024-08-03 20:42:00,2024-08-03 20:42:00
1400001188,1300001188,1000001438,1100001303,DELIVERY_TO_INVOICE,FULL,2024-08-03 20:42:00,2024-08-03 20:42:00
1400001189,1300001189,1000001439,1100001304,DELIVERY_TO_INVOICE,FULL,2024-08-03 20:42:00,2024-08-03 20:42:00
1400001190,1300001190,1000001440,1100001305,DELIVERY_TO_INVOICE,FULL,2024-08-03 20:42:00,2024-08-03 20:42:00
1400001191,1300001191,1000001441,1100001306,DELIVERY_TO_INVOICE,FULL,2024-08-03 20:42:00,2024-08-03 20:42:00
1400001192,1300001192,1000001443,1100001308,DELIVERY_TO_INVOICE,FULL,2024-08-05 02:08:00,2024-08-05 02:08:00
1400001193,1300001193,1000001444,1100001309,DELIVERY_TO_INVOICE,FULL,2024-08-05 02:08:00,2024-08-05 02:08:00
1400001194,1300001194,1000001445,1100001310,DELIVERY_TO_INVOICE,FULL,2024-04-19 11:31:00,2024-04-19 11:31:00
1400001195,1300001195,1000001446,1100001311,DELIVERY_TO_INVOICE,FULL,2024-07-14 05:09:00,2024-07-14 05:09:00
1400001196,1300001196,1000001447,1100001312,DELIVERY_TO_INVOICE,FULL,2024-07-14 05:09:00,2024-07-14 05:09:00
1400001197,1300001197,1000001448,1100001313,DELIVERY_TO_INVOICE,FULL,2024-07-14 05:09:00,2024-07-14 05:09:00
1400001198,1300001198,1000001449,1100001314,DELIVERY_TO_INVOICE,FULL,2024-07-14 05:09:00,2024-07-14 05:09:00
1400001199,1300001199,1000001450,1100001315,DELIVERY_TO_INVOICE,FULL,2026-01-23 14:10:00,2026-01-23 14:10:00
1400001200,1300001200,1000001451,1100001316,DELIVERY_TO_INVOICE,FULL,2025-09-02 19:02:00,2025-09-02 19:02:00
1400001201,1300001201,1000001452,1100001317,DELIVERY_TO_INVOICE,FULL,2025-10-26 02:45:00,2025-10-26 02:45:00
1400001202,1300001202,1000001453,1100001318,DELIVERY_TO_INVOICE,FULL,2024-05-28 04:50:00,2024-05-28 04:50:00
1400001203,1300001203,1000001454,1100001319,DELIVERY_TO_INVOICE,FULL,2025-04-04 10:50:00,2025-04-04 10:50:00
1400001204,1300001204,1000001455,1100001320,DELIVERY_TO_INVOICE,FULL,2025-12-21 11:48:00,2025-12-21 11:48:00
1400001205,1300001205,1000001456,1100001321,DELIVERY_TO_INVOICE,FULL,2025-12-21 11:48:00,2025-12-21 11:48:00
1400001206,1300001206,1000001458,1100001322,DELIVERY_TO_INVOICE,FULL,2026-03-25 06:19:00,2026-03-25 06:19:00
1400001207,1300001207,1000001459,1100001323,DELIVERY_TO_INVOICE,FULL,2024-11-28 18:42:00,2024-11-28 18:42:00
1400001208,1300001208,1000001460,1100001324,DELIVERY_TO_INVOICE,FULL,2024-11-28 18:42:00,2024-11-28 18:42:00
1400001209,1300001209,1000001461,1100001325,DELIVERY_TO_INVOICE,FULL,2024-11-28 18:42:00,2024-11-28 18:42:00
1400001210,1300001210,1000001462,1100001326,DELIVERY_TO_INVOICE,FULL,2024-11-28 18:42:00,2024-11-28 18:42:00
1400001211,1300001211,1000001464,1100001328,DELIVERY_TO_INVOICE,FULL,2025-12-01 12:55:00,2025-12-01 12:55:00
1400001212,1300001212,1000001465,1100001329,DELIVERY_TO_INVOICE,FULL,2025-12-01 12:55:00,2025-12-01 12:55:00
1400001213,1300001213,1000001469,1100001330,DELIVERY_TO_INVOICE,FULL,2025-07-01 23:39:00,2025-07-01 23:39:00
1400001214,1300001214,1000001470,1100001331,DELIVERY_TO_INVOICE,FULL,2025-02-28 13:18:00,2025-02-28 13:18:00
1400001215,1300001215,1000001471,1100001332,DELIVERY_TO_INVOICE,FULL,2025-02-28 13:18:00,2025-02-28 13:18:00
1400001216,1300001216,1000001472,1100001333,DELIVERY_TO_INVOICE,FULL,2025-06-12 16:35:00,2025-06-12 16:35:00
1400001217,1300001217,1000001473,1100001334,DELIVERY_TO_INVOICE,FULL,2025-06-12 16:35:00,2025-06-12 16:35:00
1400001218,1300001218,1000001474,1100001335,DELIVERY_TO_INVOICE,FULL,2025-03-11 09:53:00,2025-03-11 09:53:00
1400001219,1300001219,1000001475,1100001336,DELIVERY_TO_INVOICE,FULL,2025-04-24 15:04:00,2025-04-24 15:04:00
1400001220,1300001220,1000001476,1100001337,DELIVERY_TO_INVOICE,FULL,2025-04-24 15:04:00,2025-04-24 15:04:00
1400001221,1300001221,1000001477,1100001338,DELIVERY_TO_INVOICE,FULL,2025-04-24 15:04:00,2025-04-24 15:04:00
1400001222,1300001222,1000001479,1100001340,DELIVERY_TO_INVOICE,FULL,2024-05-24 01:44:00,2024-05-24 01:44:00
1400001223,1300001223,1000001480,1100001341,DELIVERY_TO_INVOICE,FULL,2024-05-24 01:44:00,2024-05-24 01:44:00
1400001224,1300001224,1000001481,1100001342,DELIVERY_TO_INVOICE,FULL,2024-05-24 01:44:00,2024-05-24 01:44:00
1400001225,1300001225,1000001482,1100001343,DELIVERY_TO_INVOICE,FULL,2024-05-24 01:44:00,2024-05-24 01:44:00
1400001226,1300001226,1000001483,1100001344,DELIVERY_TO_INVOICE,FULL,2026-01-05 02:07:00,2026-01-05 02:07:00
1400001227,1300001227,1000001485,1100001346,DELIVERY_TO_INVOICE,FULL,2025-09-13 03:21:00,2025-09-13 03:21:00
1400001228,1300001228,1000001486,1100001347,DELIVERY_TO_INVOICE,FULL,2024-09-17 17:04:00,2024-09-17 17:04:00
1400001229,1300001229,1000001489,1100001348,DELIVERY_TO_INVOICE,FULL,2024-04-19 12:02:00,2024-04-19 12:02:00
1400001230,1300001230,1000001490,1100001349,DELIVERY_TO_INVOICE,FULL,2024-04-19 12:02:00,2024-04-19 12:02:00
1400001231,1300001231,1000001491,1100001350,DELIVERY_TO_INVOICE,FULL,2024-06-05 22:41:00,2024-06-05 22:41:00
1400001232,1300001232,1000001492,1100001351,DELIVERY_TO_INVOICE,FULL,2025-06-29 07:26:00,2025-06-29 07:26:00
1400001233,1300001233,1000001493,1100001352,DELIVERY_TO_INVOICE,FULL,2025-06-29 07:26:00,2025-06-29 07:26:00
1400001234,1300001234,1000001494,1100001353,DELIVERY_TO_INVOICE,FULL,2025-06-29 07:26:00,2025-06-29 07:26:00
1400001235,1300001235,1000001495,1100001354,DELIVERY_TO_INVOICE,FULL,2025-03-07 01:57:00,2025-03-07 01:57:00
1400001236,1300001236,1000001496,1100001355,DELIVERY_TO_INVOICE,FULL,2026-03-20 10:10:00,2026-03-20 10:10:00
1400001237,1300001237,1000001497,1100001356,DELIVERY_TO_INVOICE,FULL,2026-03-20 10:10:00,2026-03-20 10:10:00
1400001238,1300001238,1000001498,1100001357,DELIVERY_TO_INVOICE,FULL,2025-04-10 20:17:00,2025-04-10 20:17:00
1400001239,1300001239,1000001499,1100001358,DELIVERY_TO_INVOICE,FULL,2025-06-29 05:22:00,2025-06-29 05:22:00
1400001240,1300001240,1000001500,1100001359,DELIVERY_TO_INVOICE,FULL,2025-03-29 04:45:00,2025-03-29 04:45:00
1400001241,1300001241,1000001501,1100001360,DELIVERY_TO_INVOICE,FULL,2025-03-29 04:45:00,2025-03-29 04:45:00
1400001242,1300001242,1000001502,1100001361,DELIVERY_TO_INVOICE,FULL,2024-08-02 23:14:00,2024-08-02 23:14:00
1400001243,1300001243,1000001503,1100001362,DELIVERY_TO_INVOICE,FULL,2025-06-29 07:49:00,2025-06-29 07:49:00
1400001244,1300001244,1000001505,1100001363,DELIVERY_TO_INVOICE,FULL,2025-02-26 07:23:00,2025-02-26 07:23:00
1400001245,1300001245,1000001506,1100001364,DELIVERY_TO_INVOICE,FULL,2025-07-07 01:52:00,2025-07-07 01:52:00
1400001246,1300001246,1000001507,1100001365,DELIVERY_TO_INVOICE,FULL,2025-07-07 01:52:00,2025-07-07 01:52:00
1400001247,1300001247,1000001508,1100001366,DELIVERY_TO_INVOICE,FULL,2025-07-07 01:52:00,2025-07-07 01:52:00
1400001248,1300001248,1000001509,1100001367,DELIVERY_TO_INVOICE,FULL,2025-07-07 01:52:00,2025-07-07 01:52:00
1400001249,1300001249,1000001510,1100001368,DELIVERY_TO_INVOICE,FULL,2025-06-19 20:33:00,2025-06-19 20:33:00
1400001250,1300001250,1000001511,1100001369,DELIVERY_TO_INVOICE,FULL,2025-06-19 20:33:00,2025-06-19 20:33:00
1400001251,1300001251,1000001512,1100001370,DELIVERY_TO_INVOICE,FULL,2025-06-19 20:33:00,2025-06-19 20:33:00
1400001252,1300001252,1000001513,1100001371,DELIVERY_TO_INVOICE,FULL,2025-06-23 19:48:00,2025-06-23 19:48:00
1400001253,1300001253,1000001514,1100001372,DELIVERY_TO_INVOICE,FULL,2025-06-23 19:48:00,2025-06-23 19:48:00
1400001254,1300001254,1000001515,1100001373,DELIVERY_TO_INVOICE,FULL,2025-06-23 19:48:00,2025-06-23 19:48:00
1400001255,1300001255,1000001516,1100001374,DELIVERY_TO_INVOICE,FULL,2026-03-10 01:48:00,2026-03-10 01:48:00
1400001256,1300001256,1000001517,1100001375,DELIVERY_TO_INVOICE,FULL,2026-03-10 01:48:00,2026-03-10 01:48:00
1400001257,1300001257,1000001518,1100001376,DELIVERY_TO_INVOICE,FULL,2026-03-10 01:48:00,2026-03-10 01:48:00
1400001258,1300001258,1000001526,1100001377,DELIVERY_TO_INVOICE,FULL,2024-05-02 03:21:00,2024-05-02 03:21:00
1400001259,1300001259,1000001527,1100001378,DELIVERY_TO_INVOICE,FULL,2025-02-14 03:00:00,2025-02-14 03:00:00
1400001260,1300001260,1000001528,1100001379,DELIVERY_TO_INVOICE,FULL,2025-02-14 03:00:00,2025-02-14 03:00:00
1400001261,1300001261,1000001529,1100001380,DELIVERY_TO_INVOICE,FULL,2024-07-18 03:35:00,2024-07-18 03:35:00
1400001262,1300001262,1000001530,1100001381,DELIVERY_TO_INVOICE,FULL,2024-07-18 03:35:00,2024-07-18 03:35:00
1400001263,1300001263,1000001531,1100001382,DELIVERY_TO_INVOICE,FULL,2024-06-26 08:27:00,2024-06-26 08:27:00
1400001264,1300001264,1000001532,1100001383,DELIVERY_TO_INVOICE,FULL,2026-03-20 17:12:00,2026-03-20 17:12:00
1400001265,1300001265,1000001533,1100001384,DELIVERY_TO_INVOICE,FULL,2025-11-14 08:27:00,2025-11-14 08:27:00
1400001266,1300001266,1000001534,1100001385,DELIVERY_TO_INVOICE,FULL,2025-11-14 08:27:00,2025-11-14 08:27:00
1400001267,1300001267,1000001535,1100001386,DELIVERY_TO_INVOICE,FULL,2025-01-04 18:40:00,2025-01-04 18:40:00
1400001268,1300001268,1000001536,1100001387,DELIVERY_TO_INVOICE,FULL,2025-01-04 18:40:00,2025-01-04 18:40:00
1400001269,1300001269,1000001537,1100001388,DELIVERY_TO_INVOICE,FULL,2026-03-03 12:48:00,2026-03-03 12:48:00
1400001270,1300001270,1000001538,1100001389,DELIVERY_TO_INVOICE,FULL,2026-03-03 12:48:00,2026-03-03 12:48:00
1400001271,1300001271,1000001539,1100001390,DELIVERY_TO_INVOICE,FULL,2026-03-03 12:48:00,2026-03-03 12:48:00
1400001272,1300001272,1000001540,1100001391,DELIVERY_TO_INVOICE,FULL,2026-03-03 12:48:00,2026-03-03 12:48:00
1400001273,1300001273,1000001541,1100001392,DELIVERY_TO_INVOICE,FULL,2024-12-19 14:59:00,2024-12-19 14:59:00
1400001274,1300001274,1000001542,1100001393,DELIVERY_TO_INVOICE,FULL,2024-08-30 23:22:00,2024-08-30 23:22:00
1400001275,1300001275,1000001543,1100001394,DELIVERY_TO_INVOICE,FULL,2024-08-30 23:22:00,2024-08-30 23:22:00
1400001276,1300001276,1000001544,1100001395,DELIVERY_TO_INVOICE,FULL,2024-11-22 04:35:00,2024-11-22 04:35:00
1400001277,1300001277,1000001545,1100001396,DELIVERY_TO_INVOICE,FULL,2024-11-22 04:35:00,2024-11-22 04:35:00
1400001278,1300001278,1000001546,1100001397,DELIVERY_TO_INVOICE,FULL,2024-11-22 04:35:00,2024-11-22 04:35:00
1400001279,1300001279,1000001547,1100001398,DELIVERY_TO_INVOICE,FULL,2024-11-22 04:35:00,2024-11-22 04:35:00
1400001280,1300001280,1000001548,1100001399,DELIVERY_TO_INVOICE,FULL,2025-03-14 15:04:00,2025-03-14 15:04:00
1400001281,1300001281,1000001549,1100001400,DELIVERY_TO_INVOICE,FULL,2025-03-14 15:04:00,2025-03-14 15:04:00
1400001282,1300001282,1000001550,1100001401,DELIVERY_TO_INVOICE,FULL,2025-03-14 15:04:00,2025-03-14 15:04:00
1400001283,1300001283,1000001551,1100001402,DELIVERY_TO_INVOICE,FULL,2026-01-17 03:43:00,2026-01-17 03:43:00
1400001284,1300001284,1000001553,1100001403,DELIVERY_TO_INVOICE,FULL,2025-07-17 09:17:00,2025-07-17 09:17:00
1400001285,1300001285,1000001554,1100001404,DELIVERY_TO_INVOICE,FULL,2025-07-17 09:17:00,2025-07-17 09:17:00
1400001286,1300001286,1000001555,1100001405,DELIVERY_TO_INVOICE,FULL,2025-07-17 09:17:00,2025-07-17 09:17:00
1400001287,1300001287,1000001556,1100001406,DELIVERY_TO_INVOICE,FULL,2026-02-06 21:01:00,2026-02-06 21:01:00
1400001288,1300001288,1000001557,1100001407,DELIVERY_TO_INVOICE,FULL,2026-02-06 21:01:00,2026-02-06 21:01:00
1400001289,1300001289,1000001558,1100001408,DELIVERY_TO_INVOICE,FULL,2026-02-06 21:01:00,2026-02-06 21:01:00
1400001290,1300001290,1000001559,1100001409,DELIVERY_TO_INVOICE,FULL,2026-02-06 21:01:00,2026-02-06 21:01:00
1400001291,1300001291,1000001561,1100001411,DELIVERY_TO_INVOICE,FULL,2024-04-19 04:02:00,2024-04-19 04:02:00
1400001292,1300001292,1000001562,1100001412,DELIVERY_TO_INVOICE,FULL,2024-04-19 04:02:00,2024-04-19 04:02:00
1400001293,1300001293,1000001563,1100001413,DELIVERY_TO_INVOICE,FULL,2024-04-19 04:02:00,2024-04-19 04:02:00
1400001294,1300001294,1000001564,1100001414,DELIVERY_TO_INVOICE,FULL,2024-04-19 04:02:00,2024-04-19 04:02:00
1400001295,1300001295,1000001567,1100001417,DELIVERY_TO_INVOICE,FULL,2024-10-08 14:16:00,2024-10-08 14:16:00
1400001296,1300001296,1000001569,1100001419,DELIVERY_TO_INVOICE,FULL,2024-10-08 14:25:00,2024-10-08 14:25:00
1400001297,1300001297,1000001570,1100001420,DELIVERY_TO_INVOICE,FULL,2024-08-20 22:31:00,2024-08-20 22:31:00
1400001298,1300001298,1000001574,1100001422,DELIVERY_TO_INVOICE,FULL,2025-06-27 17:47:00,2025-06-27 17:47:00
1400001299,1300001299,1000001575,1100001423,DELIVERY_TO_INVOICE,FULL,2025-06-27 17:47:00,2025-06-27 17:47:00
1400001300,1300001300,1000001576,1100001424,DELIVERY_TO_INVOICE,FULL,2025-06-27 17:47:00,2025-06-27 17:47:00
1400001301,1300001301,1000001577,1100001425,DELIVERY_TO_INVOICE,FULL,2024-04-12 16:18:00,2024-04-12 16:18:00
1400001302,1300001302,1000001578,1100001426,DELIVERY_TO_INVOICE,FULL,2024-04-12 16:18:00,2024-04-12 16:18:00
1400001303,1300001303,1000001579,1100001427,DELIVERY_TO_INVOICE,FULL,2024-04-12 16:18:00,2024-04-12 16:18:00
1400001304,1300001304,1000001580,1100001428,DELIVERY_TO_INVOICE,FULL,2024-04-12 16:18:00,2024-04-12 16:18:00
1400001305,1300001305,1000001581,1100001429,DELIVERY_TO_INVOICE,FULL,2025-05-28 04:20:00,2025-05-28 04:20:00
1400001306,1300001306,1000001582,1100001430,DELIVERY_TO_INVOICE,FULL,2025-05-28 04:20:00,2025-05-28 04:20:00
1400001307,1300001307,1000001583,1100001431,DELIVERY_TO_INVOICE,FULL,2024-09-12 19:13:00,2024-09-12 19:13:00
1400001308,1300001308,1000001584,1100001432,DELIVERY_TO_INVOICE,FULL,2024-09-12 19:13:00,2024-09-12 19:13:00
1400001309,1300001309,1000001585,1100001433,DELIVERY_TO_INVOICE,FULL,2024-09-12 19:13:00,2024-09-12 19:13:00
1400001310,1300001310,1000001586,1100001434,DELIVERY_TO_INVOICE,FULL,2025-10-29 12:42:00,2025-10-29 12:42:00
1400001311,1300001311,1000001587,1100001435,DELIVERY_TO_INVOICE,FULL,2025-10-29 12:42:00,2025-10-29 12:42:00
1400001312,1300001312,1000001588,1100001436,DELIVERY_TO_INVOICE,FULL,2025-10-29 12:42:00,2025-10-29 12:42:00
1400001313,1300001313,1000001589,1100001437,DELIVERY_TO_INVOICE,FULL,2025-10-29 12:42:00,2025-10-29 12:42:00
1400001314,1300001314,1000001590,1100001438,DELIVERY_TO_INVOICE,FULL,2025-10-29 12:42:00,2025-10-29 12:42:00
1400001315,1300001315,1000001591,1100001439,DELIVERY_TO_INVOICE,FULL,2024-10-14 04:28:00,2024-10-14 04:28:00
1400001316,1300001316,1000001592,1100001440,DELIVERY_TO_INVOICE,FULL,2025-04-21 19:50:00,2025-04-21 19:50:00
1400001317,1300001317,1000001593,1100001441,DELIVERY_TO_INVOICE,FULL,2026-02-25 22:52:00,2026-02-25 22:52:00
1400001318,1300001318,1000001594,1100001442,DELIVERY_TO_INVOICE,FULL,2026-02-25 22:52:00,2026-02-25 22:52:00
1400001319,1300001319,1000001596,1100001444,DELIVERY_TO_INVOICE,FULL,2024-05-17 05:53:00,2024-05-17 05:53:00
1400001320,1300001320,1000001597,1100001445,DELIVERY_TO_INVOICE,FULL,2024-05-17 05:53:00,2024-05-17 05:53:00
1400001321,1300001321,1000001598,1100001446,DELIVERY_TO_INVOICE,FULL,2025-03-23 02:12:00,2025-03-23 02:12:00
1400001322,1300001322,1000001599,1100001447,DELIVERY_TO_INVOICE,FULL,2025-08-24 13:20:00,2025-08-24 13:20:00
1400001323,1300001323,1000001600,1100001448,DELIVERY_TO_INVOICE,FULL,2024-05-20 06:51:00,2024-05-20 06:51:00
1400001324,1300001324,1000001601,1100001449,DELIVERY_TO_INVOICE,FULL,2024-05-20 06:51:00,2024-05-20 06:51:00
1400001325,1300001325,1000001602,1100001450,DELIVERY_TO_INVOICE,FULL,2025-08-19 03:31:00,2025-08-19 03:31:00
1400001326,1300001326,1000001603,1100001451,DELIVERY_TO_INVOICE,FULL,2024-12-17 18:35:00,2024-12-17 18:35:00
1400001327,1300001327,1000001604,1100001452,DELIVERY_TO_INVOICE,FULL,2024-12-17 18:35:00,2024-12-17 18:35:00
1400001328,1300001328,1000001605,1100001453,DELIVERY_TO_INVOICE,FULL,2025-06-15 05:36:00,2025-06-15 05:36:00
1400001329,1300001329,1000001606,1100001454,DELIVERY_TO_INVOICE,FULL,2025-06-15 05:36:00,2025-06-15 05:36:00
1400001330,1300001330,1000001608,1100001456,DELIVERY_TO_INVOICE,FULL,2025-01-22 07:39:00,2025-01-22 07:39:00
1400001331,1300001331,1000001609,1100001457,DELIVERY_TO_INVOICE,FULL,2025-01-22 07:39:00,2025-01-22 07:39:00
1400001332,1300001332,1000001610,1100001458,DELIVERY_TO_INVOICE,FULL,2025-01-22 07:39:00,2025-01-22 07:39:00
1400001333,1300001333,1000001612,1100001460,DELIVERY_TO_INVOICE,FULL,2025-12-26 18:46:00,2025-12-26 18:46:00
1400001334,1300001334,1000001613,1100001461,DELIVERY_TO_INVOICE,FULL,2025-12-26 18:46:00,2025-12-26 18:46:00
1400001335,1300001335,1000001614,1100001462,DELIVERY_TO_INVOICE,FULL,2025-12-26 18:46:00,2025-12-26 18:46:00
1400001336,1300001336,1000001615,1100001463,DELIVERY_TO_INVOICE,FULL,2025-06-13 08:17:00,2025-06-13 08:17:00
1400001337,1300001337,1000001616,1100001464,DELIVERY_TO_INVOICE,FULL,2025-06-13 08:17:00,2025-06-13 08:17:00
1400001338,1300001338,1000001617,1100001465,DELIVERY_TO_INVOICE,FULL,2024-05-11 08:41:00,2024-05-11 08:41:00
1400001339,1300001339,1000001618,1100001466,DELIVERY_TO_INVOICE,FULL,2024-11-04 22:51:00,2024-11-04 22:51:00
1400001340,1300001340,1000001620,1100001468,DELIVERY_TO_INVOICE,FULL,2025-05-26 19:38:00,2025-05-26 19:38:00
1400001341,1300001341,1000001624,1100001470,DELIVERY_TO_INVOICE,FULL,2025-03-22 15:34:00,2025-03-22 15:34:00
1400001342,1300001342,1000001625,1100001471,DELIVERY_TO_INVOICE,FULL,2025-03-22 15:34:00,2025-03-22 15:34:00
1400001343,1300001343,1000001626,1100001472,DELIVERY_TO_INVOICE,FULL,2024-10-03 17:50:00,2024-10-03 17:50:00
1400001344,1300001344,1000001627,1100001473,DELIVERY_TO_INVOICE,FULL,2026-03-14 17:03:00,2026-03-14 17:03:00
1400001345,1300001345,1000001628,1100001474,DELIVERY_TO_INVOICE,FULL,2026-03-14 17:03:00,2026-03-14 17:03:00
1400001346,1300001346,1000001631,1100001475,DELIVERY_TO_INVOICE,FULL,2025-01-09 20:20:00,2025-01-09 20:20:00
1400001347,1300001347,1000001633,1100001476,DELIVERY_TO_INVOICE,FULL,2025-12-18 18:01:00,2025-12-18 18:01:00
1400001348,1300001348,1000001634,1100001477,DELIVERY_TO_INVOICE,FULL,2025-12-18 18:01:00,2025-12-18 18:01:00
1400001349,1300001349,1000001635,1100001478,DELIVERY_TO_INVOICE,FULL,2025-12-18 18:01:00,2025-12-18 18:01:00
1400001350,1300001350,1000001636,1100001479,DELIVERY_TO_INVOICE,FULL,2025-12-18 18:01:00,2025-12-18 18:01:00
1400001351,1300001351,1000001637,1100001480,DELIVERY_TO_INVOICE,FULL,2025-12-18 18:01:00,2025-12-18 18:01:00
1400001352,1300001352,1000001638,1100001481,DELIVERY_TO_INVOICE,FULL,2025-04-12 12:24:00,2025-04-12 12:24:00
1400001353,1300001353,1000001639,1100001482,DELIVERY_TO_INVOICE,FULL,2025-04-12 12:24:00,2025-04-12 12:24:00
1400001354,1300001354,1000001640,1100001483,DELIVERY_TO_INVOICE,FULL,2025-04-12 12:24:00,2025-04-12 12:24:00
1400001355,1300001355,1000001641,1100001484,DELIVERY_TO_INVOICE,FULL,2024-04-18 14:59:00,2024-04-18 14:59:00
1400001356,1300001356,1000001642,1100001485,DELIVERY_TO_INVOICE,FULL,2025-10-01 08:46:00,2025-10-01 08:46:00
1400001357,1300001357,1000001643,1100001486,DELIVERY_TO_INVOICE,FULL,2025-10-01 08:46:00,2025-10-01 08:46:00
1400001358,1300001358,1000001644,1100001487,DELIVERY_TO_INVOICE,FULL,2025-10-01 08:46:00,2025-10-01 08:46:00
1400001359,1300001359,1000001645,1100001488,DELIVERY_TO_INVOICE,FULL,2025-03-13 10:38:00,2025-03-13 10:38:00
1400001360,1300001360,1000001648,1100001490,DELIVERY_TO_INVOICE,FULL,2025-04-20 11:50:00,2025-04-20 11:50:00
1400001361,1300001361,1000001649,1100001491,DELIVERY_TO_INVOICE,FULL,2025-11-27 01:13:00,2025-11-27 01:13:00
1400001362,1300001362,1000001650,1100001492,DELIVERY_TO_INVOICE,FULL,2025-11-27 01:13:00,2025-11-27 01:13:00
1400001363,1300001363,1000001651,1100001493,DELIVERY_TO_INVOICE,FULL,2025-11-27 01:13:00,2025-11-27 01:13:00
1400001364,1300001364,1000001652,1100001494,DELIVERY_TO_INVOICE,FULL,2026-02-09 12:06:00,2026-02-09 12:06:00
1400001365,1300001365,1000001653,1100001495,DELIVERY_TO_INVOICE,FULL,2026-02-17 06:32:00,2026-02-17 06:32:00
1400001366,1300001366,1000001654,1100001496,DELIVERY_TO_INVOICE,FULL,2025-08-06 07:24:00,2025-08-06 07:24:00
1400001367,1300001367,1000001655,1100001497,DELIVERY_TO_INVOICE,FULL,2024-09-11 04:00:00,2024-09-11 04:00:00
1400001368,1300001368,1000001656,1100001498,DELIVERY_TO_INVOICE,FULL,2024-09-11 04:00:00,2024-09-11 04:00:00
1400001369,1300001369,1000001657,1100001499,DELIVERY_TO_INVOICE,FULL,2024-09-11 04:00:00,2024-09-11 04:00:00
1400001370,1300001370,1000001658,1100001500,DELIVERY_TO_INVOICE,FULL,2024-09-11 04:00:00,2024-09-11 04:00:00
1400001371,1300001371,1000001659,1100001501,DELIVERY_TO_INVOICE,FULL,2025-12-03 00:58:00,2025-12-03 00:58:00
1400001372,1300001372,1000001660,1100001502,DELIVERY_TO_INVOICE,FULL,2025-12-17 18:44:00,2025-12-17 18:44:00
1400001373,1300001373,1000001661,1100001503,DELIVERY_TO_INVOICE,FULL,2025-12-17 18:44:00,2025-12-17 18:44:00
